,MOF034_Pressure,MOF034_MACO,MOF036_Pressure,MOF036_MACO,MOF040_Pressure,MOF040_MACO,MOF041_Pressure,MOF041_MACO,MOF055_Pressure,MOF055_MACO,MOF077_Pressure,MOF077_MACO,MOF107_Pressure,MOF107_MACO,MOF131_Pressure,MOF131_MACO,MOF228_Pressure,MOF228_MACO,MOF261_Pressure,MOF261_MACO,MOF262_Pressure,MOF262_MACO,MOF305_Pressure,MOF305_MACO,MOF306_Pressure,MOF306_MACO,MOF335_Pressure,MOF335_MACO,MOF336_Pressure,MOF336_MACO,MOF340_Pressure,MOF340_MACO,MOF423_Pressure,MOF423_MACO,MOF426_Pressure,MOF426_MACO,MOF499_Pressure,MOF499_MACO,MOF513_Pressure,MOF513_MACO,MOF514_Pressure,MOF514_MACO,MOF530_Pressure,MOF530_MACO,MOF601_Pressure,MOF601_MACO,MOF642_Pressure,MOF642_MACO,MOF671_Pressure,MOF671_MACO,MOF763_Pressure,MOF763_MACO,MOF849_Pressure,MOF849_MACO,MOF853_Pressure,MOF853_MACO,MOF856_Pressure,MOF856_MACO,MOF862_Pressure,MOF862_MACO,MOF913_Pressure,MOF913_MACO,MOF928_Pressure,MOF928_MACO,MOF967_Pressure,MOF967_MACO,MOF1085_Pressure,MOF1085_MACO,MOF1181_Pressure,MOF1181_MACO,MOF1211_Pressure,MOF1211_MACO,MOF1216_Pressure,MOF1216_MACO,MOF1273_Pressure,MOF1273_MACO,MOF1287_Pressure,MOF1287_MACO,MOF1399_Pressure,MOF1399_MACO,MOF1408_Pressure,MOF1408_MACO,MOF1409_Pressure,MOF1409_MACO,MOF1419_Pressure,MOF1419_MACO,MOF1420_Pressure,MOF1420_MACO,MOF1482_Pressure,MOF1482_MACO,MOF1488_Pressure,MOF1488_MACO,MOF1518_Pressure,MOF1518_MACO,MOF1566_Pressure,MOF1566_MACO,MOF1635_Pressure,MOF1635_MACO,MOF1856_Pressure,MOF1856_MACO,MOF1858_Pressure,MOF1858_MACO,MOF1859_Pressure,MOF1859_MACO,MOF1873_Pressure,MOF1873_MACO,MOF1894_Pressure,MOF1894_MACO,MOF1919_Pressure,MOF1919_MACO,MOF1920_Pressure,MOF1920_MACO,MOF1924_Pressure,MOF1924_MACO,MOF1926_Pressure,MOF1926_MACO,MOF1933_Pressure,MOF1933_MACO,MOF1959_Pressure,MOF1959_MACO,MOF1966_Pressure,MOF1966_MACO,MOF1985_Pressure,MOF1985_MACO,MOF2015_Pressure,MOF2015_MACO,MOF2091_Pressure,MOF2091_MACO,MOF2209_Pressure,MOF2209_MACO,MOF2321_Pressure,MOF2321_MACO,MOF2323_Pressure,MOF2323_MACO,MOF2324_Pressure,MOF2324_MACO,MOF2325_Pressure,MOF2325_MACO,MOF2326_Pressure,MOF2326_MACO,MOF2328_Pressure,MOF2328_MACO,MOF2346_Pressure,MOF2346_MACO,MOF2378_Pressure,MOF2378_MACO,MOF2383_Pressure,MOF2383_MACO,MOF2457_Pressure,MOF2457_MACO,MOF2544_Pressure,MOF2544_MACO,MOF2657_Pressure,MOF2657_MACO,MOF2664_Pressure,MOF2664_MACO,MOF2670_Pressure,MOF2670_MACO,MOF2722_Pressure,MOF2722_MACO,MOF2791_Pressure,MOF2791_MACO,MOF2818_Pressure,MOF2818_MACO,MOF2821_Pressure,MOF2821_MACO,MOF2855_Pressure,MOF2855_MACO,MOF2860_Pressure,MOF2860_MACO,MOF2902_Pressure,MOF2902_MACO,MOF2918_Pressure,MOF2918_MACO,MOF2919_Pressure,MOF2919_MACO,MOF3012_Pressure,MOF3012_MACO,MOF3059_Pressure,MOF3059_MACO,MOF3089_Pressure,MOF3089_MACO,MOF3090_Pressure,MOF3090_MACO,MOF3099_Pressure,MOF3099_MACO,MOF3100_Pressure,MOF3100_MACO,MOF3103_Pressure,MOF3103_MACO,MOF3112_Pressure,MOF3112_MACO,MOF3138_Pressure,MOF3138_MACO,MOF3226_Pressure,MOF3226_MACO,MOF3262_Pressure,MOF3262_MACO,MOF3379_Pressure,MOF3379_MACO,MOF3449_Pressure,MOF3449_MACO,MOF3671_Pressure,MOF3671_MACO,MOF3709_Pressure,MOF3709_MACO,MOF3799_Pressure,MOF3799_MACO,MOF3801_Pressure,MOF3801_MACO,MOF3806_Pressure,MOF3806_MACO,MOF3863_Pressure,MOF3863_MACO,MOF3878_Pressure,MOF3878_MACO,MOF4109_Pressure,MOF4109_MACO,MOF4110_Pressure,MOF4110_MACO,MOF4119_Pressure,MOF4119_MACO,MOF4127_Pressure,MOF4127_MACO,MOF4142_Pressure,MOF4142_MACO,MOF4171_Pressure,MOF4171_MACO,MOF4185_Pressure,MOF4185_MACO,MOF4245_Pressure,MOF4245_MACO,MOF4246_Pressure,MOF4246_MACO,MOF4260_Pressure,MOF4260_MACO,MOF4456_Pressure,MOF4456_MACO,MOF4457_Pressure,MOF4457_MACO,MOF4458_Pressure,MOF4458_MACO,MOF4460_Pressure,MOF4460_MACO,MOF4461_Pressure,MOF4461_MACO,MOF4462_Pressure,MOF4462_MACO,MOF4543_Pressure,MOF4543_MACO,MOF4544_Pressure,MOF4544_MACO,MOF4604_Pressure,MOF4604_MACO,MOF4624_Pressure,MOF4624_MACO,MOF4631_Pressure,MOF4631_MACO,MOF4669_Pressure,MOF4669_MACO,MOF4780_Pressure,MOF4780_MACO,MOF4820_Pressure,MOF4820_MACO,MOF4839_Pressure,MOF4839_MACO,MOF4849_Pressure,MOF4849_MACO,MOF4853_Pressure,MOF4853_MACO,MOF4856_Pressure,MOF4856_MACO,MOF4858_Pressure,MOF4858_MACO,MOF4877_Pressure,MOF4877_MACO
0,0.01,-308.6099579699374,0.01,-1348.318373950692,0.01,-631.3206363051941,0.01,-585.3522941773774,0.01,-482.1240287447226,0.01,-307.1416549429115,0.01,-467.45399684908523,0.01,-691.9221422454954,0.01,-513.099881084966,0.01,-551.9271975926881,0.01,-550.4397609889694,0.01,-301.3716544155354,0.01,-302.8524000277332,0.01,-377.83451863533406,0.01,-363.596250111177,0.01,-414.60426182331133,0.01,-776.6726192648947,0.01,-615.1270395599554,0.01,-291.3091270739774,0.01,-294.53017673005047,0.01,-362.1353861546812,0.01,-296.54402091132084,0.01,-304.41250471850526,0.01,-305.1819375040451,0.01,-751.6489493629782,0.01,-332.8999296175069,0.01,-580.0466157585208,0.01,-329.8609333323538,0.01,-319.0380364361715,0.01,-496.0483839032265,0.01,-477.8663794194873,0.01,-355.86403663196387,0.01,-420.52228972543804,0.01,-310.73811164304817,0.01,-433.8817945141033,0.01,-329.2973746086679,0.01,-854.285548071125,0.01,-448.1652290041019,0.01,-660.635308699807,0.01,-343.9525686115221,0.01,-307.9550254454002,0.01,-313.49692319081464,0.01,-628.9245814519336,0.01,-483.6410893607123,0.01,-334.7327433602055,0.01,-2273.5024587024855,0.01,-604.2719958674403,0.01,-664.6534395145312,0.01,-321.89075722001127,0.01,-336.36378682743697,0.01,-340.70516303354924,0.01,-379.2681665836631,0.01,-317.6901656282971,0.01,-486.4362784123273,0.01,-405.730176881474,0.01,-384.02345893926287,0.01,-443.0954021905261,0.01,-383.7974647187651,0.01,-462.79062635978266,0.01,-661.1051092121369,0.01,-554.5869168220906,0.01,-300.18993054104027,0.01,-297.0046044154915,0.01,-394.8906072892503,0.01,-642.7009245200793,0.01,-325.8962092757562,0.01,-326.60909371628435,0.01,-332.1645767274993,0.01,-345.2444759636617,0.01,-335.73932198769313,0.01,-335.3814752363839,0.01,-397.07038499998293,0.01,-377.6528587650126,0.01,-391.94408959933764,0.01,-464.00408865972787,0.01,-302.7148673157331,0.01,-423.4065087949593,0.01,-310.66151832195357,0.01,-293.25288194615086,0.01,-346.36413555393364,0.01,-304.1581633333613,0.01,-298.6615263097559,0.01,-412.50045661582186,0.01,-361.9517850389927,0.01,-304.46648823541665,0.01,-580.8062427685443,0.01,-286.102365750303,0.01,-294.7062514228614,0.01,-430.8215672056189,0.01,-332.0586282056862,0.01,-302.9659572906414,0.01,-308.3413485640578,0.01,-467.9978315581779,0.01,-462.6213172731596,0.01,-430.60483889757626,0.01,-320.84578252940094,0.01,-370.2766119759142,0.01,-315.5738957866633,0.01,-603.1475468618911,0.01,-544.9381289227418,0.01,-561.5545754089048,0.01,-467.4915276387991,0.01,-290.9918045879755,0.01,-379.0312780416893,0.01,-401.3924923661004,0.01,-594.9163829103165,0.01,-295.8974111869232,0.01,-998.2672685197065,0.01,-341.597008863467,0.01,-332.65897405933316,0.01,-341.90047364044307,0.01,-289.73376838229404,0.01,-532.091036288078,0.01,-293.00814272323663,0.01,-354.1349084902144,0.01,-332.7946408597599,0.01,-318.1238432237132,0.01,-469.0003067967308,0.01,-520.1277870286508,0.01,-499.3588547411335,0.01,-571.5116549397377,0.01,-522.6512788545454,0.01,-580.2112143138473,0.01,-649.7432430763074,0.01,-392.1242325148732,0.01,-417.00971031711794,0.01,-296.51314889661415,0.01,-493.4558850624085,0.01,-369.33767587645053,0.01,-351.01558777054936,0.01,-440.59988604442526,0.01,-298.60843798903346,0.01,-469.3945783075,0.01,-459.86195408764866,0.01,-440.5991607133448,0.01,-371.50969306788824,0.01,-379.5262344044406,0.01,-562.7311300653838
1,0.12,-321.51797850192077,0.12,-1404.8097806542803,0.12,-658.6653371019889,0.12,-609.666647954944,0.12,-501.86176883741814,0.12,-319.98372841118714,0.12,-486.794178424472,0.12,-720.6450558881332,0.12,-534.3416944527246,0.12,-574.5268152016923,0.12,-573.144498171351,0.12,-315.7023126248995,0.12,-317.17035130520657,0.12,-397.263960001784,0.12,-382.16225891019974,0.12,-432.41773428913234,0.12,-808.5550855015757,0.12,-640.2957674763337,0.12,-305.89873535391837,0.12,-311.51131566673496,0.12,-381.38490878893276,0.12,-306.9246262268487,0.12,-322.27735478687254,0.12,-323.8282635050285,0.12,-782.4019766257718,0.12,-346.1892402199401,0.12,-603.899771499925,0.12,-343.6526501540722,0.12,-332.2498384887688,0.12,-516.199564251722,0.12,-497.46252574759507,0.12,-370.7969721677522,0.12,-439.2008348929145,0.12,-336.8122932422508,0.12,-451.4779234414917,0.12,-342.4063111172849,0.12,-891.1991911937466,0.12,-466.7450751048244,0.12,-687.8144218028385,0.12,-358.2864887629808,0.12,-325.4978984725402,0.12,-331.4995370870156,0.12,-654.6224425941906,0.12,-503.46633237157675,0.12,-348.7387032060845,0.12,-2368.918662078398,0.12,-628.8039736662214,0.12,-692.2199841184612,0.12,-335.3845844377182,0.12,-350.25407993578636,0.12,-365.7152082695637,0.12,-399.3383376984712,0.12,-330.91982280775255,0.12,-506.48916492701153,0.12,-422.3301695314698,0.12,-400.14236404696237,0.12,-461.1220779406422,0.12,-399.50041195954213,0.12,-481.61840535143915,0.12,-688.8144722058025,0.12,-577.2288575455547,0.12,-312.95229737660264,0.12,-309.33870504186615,0.12,-411.0392310102094,0.12,-669.1215179460521,0.12,-339.298141712877,0.12,-339.9977160438493,0.12,-346.0420236165861,0.12,-359.57033743988586,0.12,-349.69053517088815,0.12,-349.359081602733,0.12,-413.32587501702375,0.12,-393.5086079285776,0.12,-408.48287933031486,0.12,-483.1901153859723,0.12,-315.37271685895826,0.12,-440.57836734721707,0.12,-323.4119045724899,0.12,-305.83966067376065,0.12,-360.69536337503007,0.12,-328.08172158960696,0.12,-319.10095354076327,0.12,-430.0164145524572,0.12,-377.11555305742456,0.12,-317.355080266412,0.12,-604.7356823626513,0.12,-301.0456752955026,0.12,-318.47175901133045,0.12,-448.68168704835267,0.12,-345.90875108298576,0.12,-315.45824452818846,0.12,-321.30237207663987,0.12,-487.36315394874936,0.12,-481.6538877093269,0.12,-448.54289576583363,0.12,-334.1797616883108,0.12,-385.45150085519776,0.12,-336.38951742352685,0.12,-628.0825834617583,0.12,-566.9593707733354,0.12,-585.1966248251923,0.12,-486.6455447791718,0.12,-304.84649900176197,0.12,-394.55091894887613,0.12,-416.91012758764117,0.12,-619.4330869692171,0.12,-310.21892335444824,0.12,-1039.8306364665045,0.12,-355.9108920724799,0.12,-346.507612354366,0.12,-356.26146642638156,0.12,-301.6280779497762,0.12,-553.6781566685158,0.12,-306.93406055362794,0.12,-368.8330276457979,0.12,-346.63860073476985,0.12,-331.243272071218,0.12,-488.316111394957,0.12,-541.3858368034514,0.12,-519.6748061123552,0.12,-594.9175144632917,0.12,-544.1676719294276,0.12,-604.438535032187,0.12,-675.5054540058294,0.12,-408.3494416832074,0.12,-434.1799973882548,0.12,-308.9000923324813,0.12,-513.9574937005382,0.12,-384.46730765249936,0.12,-374.8115143306156,0.12,-459.30929713227084,0.12,-311.16647156466934,0.12,-488.53944399279766,0.12,-478.7095782740426,0.12,-459.6878780177841,0.12,-386.632101089951,0.12,-394.94764619289947,0.12,-586.4281284224945
2,0.23,-324.20403299679856,0.23,-1420.7456550373508,0.23,-662.702798166979,0.23,-614.9450385387313,0.23,-504.50270118502965,0.23,-322.66321994577834,0.23,-491.0102672181974,0.23,-728.149388159619,0.23,-539.5561615475682,0.23,-578.4179453927848,0.23,-577.2583034316278,0.23,-318.3428099377038,0.23,-319.9451936227099,0.23,-397.80226304484466,0.23,-382.4447245348946,0.23,-434.6257200540629,0.23,-814.0140451387446,0.23,-645.165663667861,0.23,-306.89386059968075,0.23,-311.2938425616939,0.23,-382.88277790690165,0.23,-300.13694640819926,0.23,-311.74049547523,0.23,-322.5959857599123,0.23,-787.4197573358091,0.23,-347.9672587159111,0.23,-607.9294319080519,0.23,-348.2447022117729,0.23,-334.5137724654671,0.23,-519.5441987485992,0.23,-500.16989255464824,0.23,-374.36798005094937,0.23,-441.29794360020804,0.23,-328.3589949436029,0.23,-454.4131607533635,0.23,-344.84310716379025,0.23,-899.5598381419828,0.23,-470.7938038136247,0.23,-691.8744867141935,0.23,-363.525080488346,0.23,-325.52961852457145,0.23,-331.2826481680804,0.23,-658.3230332196915,0.23,-506.4088162439271,0.23,-351.57090481208604,0.23,-2393.6797978710156,0.23,-633.1944148818749,0.23,-697.9446770820825,0.23,-338.0609393212392,0.23,-352.4996190116566,0.23,-359.8188957673876,0.23,-397.6738252023525,0.23,-333.1458086819718,0.23,-510.2938407540191,0.23,-426.03533606240705,0.23,-403.22409278784284,0.23,-464.01191409391254,0.23,-402.08057623396707,0.23,-484.68256330690235,0.23,-696.3580174070147,0.23,-579.9539356786514,0.23,-317.41632966983747,0.23,-310.87667994928006,0.23,-413.2390673058493,0.23,-674.257748877227,0.23,-341.7308930483142,0.23,-342.4511911089258,0.23,-348.86876463135445,0.23,-363.1859565401548,0.23,-352.6524227295839,0.23,-352.321989140119,0.23,-415.49288712682534,0.23,-397.0867798786113,0.23,-413.6026989004805,0.23,-486.29428046102896,0.23,-317.3170433401209,0.23,-443.21149184095003,0.23,-324.85336360945684,0.23,-307.8293459584949,0.23,-363.9385595250063,0.23,-321.21673922601406,0.23,-315.64223758071904,0.23,-434.63738826287374,0.23,-380.53011309171995,0.23,-319.3280760566833,0.23,-607.77469858061,0.23,-301.49700127261576,0.23,-310.7997337273463,0.23,-452.6111981540145,0.23,-348.8221523656443,0.23,-317.0775647187432,0.23,-323.39967318592295,0.23,-491.6961459369137,0.23,-485.66057430672885,0.23,-452.4408207786472,0.23,-338.6820241673145,0.23,-387.25453166646946,0.23,-333.2524335972043,0.23,-631.4442887295344,0.23,-569.6816133747204,0.23,-590.8185643573782,0.23,-490.28612578117054,0.23,-307.2870586313183,0.23,-397.9254521383769,0.23,-418.653702439075,0.23,-624.5148053402702,0.23,-301.2882908575905,0.23,-1047.7209981188482,0.23,-359.1219833460645,0.23,-349.3929872369724,0.23,-359.0956420686673,0.23,-303.5394445159174,0.23,-557.4218242238196,0.23,-308.9138752667802,0.23,-372.05588421590676,0.23,-349.65984970020673,0.23,-333.38133300725343,0.23,-491.1570107649573,0.23,-544.889181512131,0.23,-522.6432977520004,0.23,-598.730271587253,0.23,-548.706947278725,0.23,-610.8388081944063,0.23,-679.1295124205095,0.23,-410.4807849566231,0.23,-437.49116167495424,0.23,-312.6545475373137,0.23,-518.5550655335004,0.23,-386.4658895936858,0.23,-370.7980457244239,0.23,-461.98187719591516,0.23,-312.7840923222616,0.23,-491.9336111479399,0.23,-481.64561274988915,0.23,-467.3630851229288,0.23,-388.95698370342535,0.23,-397.4861970260811,0.23,-591.9729065201341
3,0.34,-324.4056209171645,0.34,-1426.7156600463202,0.34,-661.5208043315495,0.34,-615.6997334392656,0.34,-503.0460455543807,0.34,-323.2039705661933,0.34,-491.8346999049072,0.34,-730.4867666655533,0.34,-541.3902398148456,0.34,-577.782268865361,0.34,-576.6192543369286,0.34,-319.6993817038253,0.34,-321.55297454417354,0.34,-396.3690926669539,0.34,-380.46888930165136,0.34,-433.24088533833043,0.34,-813.5273100143888,0.34,-645.1295435319009,0.34,-306.25924348477974,0.34,-312.974028732471,0.34,-385.88840012223267,0.34,-296.2813409888666,0.34,-304.8290397371801,0.34,-323.846691737478,0.34,-786.2046629745732,0.34,-346.7760324218397,0.34,-607.2262248889114,0.34,-350.721072491756,0.34,-334.1588277047511,0.34,-518.2877127633886,0.34,-498.60363075731846,0.34,-375.196454876819,0.34,-439.83137654884484,0.34,-326.66580101999415,0.34,-453.80069231062043,0.34,-344.54864847600317,0.34,-902.2619058801038,0.34,-471.1420725614316,0.34,-690.0818478031703,0.34,-366.60866439506657,0.34,-327.4060761173187,0.34,-333.1930668052449,0.34,-656.376060333055,0.34,-505.0758091427361,0.34,-351.75966821261216,0.34,-2401.482852265134,0.34,-632.7172707350011,0.34,-698.1011120214864,0.34,-338.3368133593843,0.34,-351.9976501448162,0.34,-358.75907124207953,0.34,-396.5663502734061,0.34,-332.8486566202275,0.34,-510.22758444482497,0.34,-426.62821100670794,0.34,-403.14090490918534,0.34,-463.02420027296085,0.34,-401.7065306183664,0.34,-483.70978108680424,0.34,-699.6636467233747,0.34,-577.903546636613,0.34,-320.19108561643236,0.34,-309.734166484672,0.34,-411.901779676833,0.34,-674.3223103092328,0.34,-341.490847857484,0.34,-342.3503491630276,0.34,-349.24320757544797,0.34,-364.16985130046913,0.34,-353.11179511641603,0.34,-352.65359928651174,0.34,-414.2871911108323,0.34,-397.9170897808692,0.34,-416.18707173829574,0.34,-485.6063133421375,0.34,-316.7628051779605,0.34,-442.11941276771444,0.34,-323.6195115039757,0.34,-307.0709735979606,0.34,-364.45449570428485,0.34,-319.1668801905546,0.34,-316.35256766430456,0.34,-436.4068181654347,0.34,-380.9722712802499,0.34,-318.91232284638795,0.34,-605.8776014346521,0.34,-300.31022870244635,0.34,-309.4163234700116,0.34,-453.4188373640499,0.34,-348.9594523332025,0.34,-316.1631164668506,0.34,-323.13178467831807,0.34,-492.20278237796117,0.34,-486.0452978418181,0.34,-453.00330817463265,0.34,-341.16465161174216,0.34,-385.8951623116285,0.34,-334.00109829408586,0.34,-629.7099519646184,0.34,-567.7699111820073,0.34,-592.702146233578,0.34,-490.17945673683454,0.34,-308.3573938134307,0.34,-398.1617681026142,0.34,-416.75315037590644,0.34,-625.2337383910041,0.34,-296.1846449490942,0.34,-1047.5891258917702,0.34,-359.891725215012,0.34,-349.74823091865596,0.34,-359.4957784000052,0.34,-303.0670046813743,0.34,-556.2826401730056,0.34,-309.85909688531376,0.34,-372.66653037089515,0.34,-349.99973786726946,0.34,-332.8245565462182,0.34,-489.82996878345045,0.34,-543.8460236826891,0.34,-521.405764996796,0.34,-598.1345150416685,0.34,-549.1534586260465,0.34,-612.9622674680344,0.34,-676.9906744381475,0.34,-409.2829161529091,0.34,-437.69026020758326,0.34,-314.2804741281072,0.34,-519.3748752727081,0.34,-385.3133780615872,0.34,-371.7862640370028,0.34,-461.00804806536445,0.34,-312.0136540633152,0.34,-491.2985569350203,0.34,-480.5562577527539,0.34,-472.7089920067557,0.34,-388.40102264734736,0.34,-396.9072649962868,0.34,-593.5227003117132
4,0.45,-323.1683905368978,0.45,-1428.19873879852,0.45,-657.0784256941632,0.45,-613.8357004625755,0.45,-498.95789303505745,0.45,-322.156214420066,0.45,-490.5803295318146,0.45,-730.0556673855905,0.45,-540.8071993485938,0.45,-574.2507750768744,0.45,-573.3643475552603,0.45,-320.1950086833333,0.45,-322.1748792265815,0.45,-393.4522129587739,0.45,-377.07485835322757,0.45,-429.7167529276104,0.45,-809.0112271691071,0.45,-642.2438732062196,0.45,-304.39595414111466,0.45,-313.82039485261487,0.45,-387.77241293530074,0.45,-292.1196831888832,0.45,-298.44431239409545,0.45,-324.46988836211113,0.45,-780.9968653257055,0.45,-343.93287346154983,0.45,-603.7695741808902,0.45,-352.1359168971224,0.45,-332.2176421541129,0.45,-514.8636818994767,0.45,-494.6777188328793,0.45,-374.60891361400974,0.45,-436.0361082329694,0.45,-324.33368910966453,0.45,-450.9198100431943,0.45,-342.70456692002654,0.45,-900.8779326124152,0.45,-469.66351309446765,0.45,-685.0551168010832,0.45,-368.7254790811959,0.45,-328.53864048742133,0.45,-334.22074035912294,0.45,-650.9956010514118,0.45,-501.37893517660933,0.45,-350.43471175986645,0.45,-2399.5090648211917,0.45,-629.4118727746655,0.45,-695.2016852243239,0.45,-337.1530458688715,0.45,-349.89367563738955,0.45,-356.7461786209539,0.45,-394.78892171304705,0.45,-330.8987356001704,0.45,-507.91460113528336,0.45,-425.5948021369336,0.45,-401.35553222635605,0.45,-459.89849227149404,0.45,-399.14811933223604,0.45,-480.5107174522912,0.45,-699.9530795605287,0.45,-572.7799045064301,0.45,-321.9697915712668,0.45,-307.09755153390273,0.45,-408.413007484352,0.45,-671.4416198112503,0.45,-339.78222139672147,0.45,-340.78725853523304,0.45,-348.03246949528625,0.45,-363.6974764296469,0.45,-352.05371896036917,0.45,-351.50658926309535,0.45,-410.9152049374288,0.45,-397.0463006593641,0.45,-417.2408904759464,0.45,-482.7087690767978,0.45,-314.7379781578546,0.45,-438.97357700704873,0.45,-320.6652932252628,0.45,-304.8722822570856,0.45,-363.3787516253848,0.45,-316.3666146847066,0.45,-316.17527095426277,0.45,-436.36133575868934,0.45,-379.862911819856,0.45,-316.9089047055514,0.45,-601.095240868437,0.45,-298.0007552787706,0.45,-307.5421730480505,0.45,-452.3135488712051,0.45,-347.7482136975322,0.45,-313.71952655069214,0.45,-321.2696566978106,0.45,-490.82093022058274,0.45,-484.12362709148994,0.45,-451.6355463781349,0.45,-342.56283201099393,0.45,-382.6868432498319,0.45,-333.9461229667472,0.45,-625.0008234690365,0.45,-562.8756298757065,0.45,-591.9160107683127,0.45,-487.6812407849483,0.45,-308.46582995777715,0.45,-396.6766211867969,0.45,-412.8354858248141,0.45,-623.0064285395595,0.45,-291.43390905830734,0.45,-1042.3367155918695,0.45,-359.23067126185646,0.45,-348.6199994852453,0.45,-358.074700147184,0.45,-301.0694829416231,0.45,-552.8429157864422,0.45,-309.69366959059823,0.45,-371.5522461447553,0.45,-348.8857173421347,0.45,-330.9210546962305,0.45,-486.20062289106926,0.45,-540.2969618144621,0.45,-517.4710569138597,0.45,-594.5504413529446,0.45,-546.9922034609315,0.45,-612.6217214276669,0.45,-671.6682893434901,0.45,-405.94649370310805,0.45,-435.78581939308526,0.45,-314.8761379088416,0.45,-518.0094861649974,0.45,-382.13791734498216,0.45,-371.5904477750718,0.45,-457.78362451005336,0.45,-309.4820036199119,0.45,-488.4442186732031,0.45,-477.2426041737297,0.45,-476.92564510232415,0.45,-385.891113570692,0.45,-394.3341365826705,0.45,-592.695009561552
5,0.56,-320.7887133276843,0.56,-1425.1795856544916,0.56,-650.2235273052816,0.56,-609.7839621174373,0.56,-492.6070755876607,0.56,-320.1620662195116,0.56,-487.58914452876917,0.56,-727.2857294007689,0.56,-538.6052215280496,0.56,-568.503393628302,0.56,-567.9122519628523,0.56,-320.040558447699,0.56,-322.0213667219528,0.56,-389.17234407131247,0.56,-372.20978077013376,0.56,-424.3900283603499,0.56,-801.4130505921314,0.56,-636.9686102615462,0.56,-301.5149296453101,0.56,-313.9956332498268,0.56,-388.7811528795187,0.56,-287.3310836774462,0.56,-291.641993009956,0.56,-324.3082631344155,0.56,-772.7321501476515,0.56,-339.52919190461904,0.56,-597.7235807296255,0.56,-352.55922922727046,0.56,-328.95696089935205,0.56,-509.1755960136332,0.56,-488.52681807565045,0.56,-372.84799097048716,0.56,-430.4513587622011,0.56,-320.94852112033703,0.56,-446.30322874737317,0.56,-339.6861486086498,0.56,-896.7552855443522,0.56,-466.28884104990317,0.56,-676.9795635759093,0.56,-370.1694147947065,0.56,-328.7739727531532,0.56,-334.4584850366173,0.56,-642.9775543240402,0.56,-495.6879807416865,0.56,-347.8441246552361,0.56,-2390.372873355343,0.56,-623.4514975003929,0.56,-689.7444065869468,0.56,-334.6771567426545,0.56,-346.44283359920286,0.56,-353.5458192749097,0.56,-392.1218602587841,0.56,-327.81082932989506,0.56,-503.71868227021525,0.56,-422.8746280052796,0.56,-397.85642647060445,0.56,-454.9736682181274,0.56,-395.2359959278796,0.56,-475.4395239859157,0.56,-698.5035124351574,0.56,-565.010974234809,0.56,-323.00125957021004,0.56,-302.95143734779435,0.56,-403.4644480079315,0.56,-666.3876315227361,0.56,-336.8335105764112,0.56,-337.8802624246665,0.56,-345.5634904206729,0.56,-362.08785966608343,0.56,-349.74603503146,0.56,-349.1209623246409,0.56,-405.6821762546562,0.56,-394.9808202925218,0.56,-417.4201771371823,0.56,-477.73336427801695,0.56,-311.3341908305622,0.56,-434.0992995638957,0.56,-316.38736711172413,0.56,-301.38156646260614,0.56,-361.12786299912943,0.56,-312.382998995186,0.56,-315.19551862184426,0.56,-435.09291458550604,0.56,-377.5590908301803,0.56,-313.6991497815618,0.56,-593.589896269477,0.56,-294.669902329184,0.56,-304.7258900994213,0.56,-449.4193090139461,0.56,-345.17042167390645,0.56,-309.9835852265141,0.56,-318.2567251409383,0.56,-487.480788814346,0.56,-480.65487887716966,0.56,-448.8481553223245,0.56,-343.1735474815611,0.56,-377.7321897281554,0.56,-333.04429283470114,0.56,-617.4843856066699,0.56,-555.4122733342181,0.56,-589.3469880431686,0.56,-483.3554524037027,0.56,-307.93584788320555,0.56,-393.74991350059463,0.56,-407.0133296704669,0.56,-618.8013229147668,0.56,-286.1794765617782,0.56,-1033.1737377895047,0.56,-357.2679341340024,0.56,-346.0902605678537,0.56,-355.5256312160834,0.56,-298.04327806928364,0.56,-547.0008609450009,0.56,-308.7463216515545,0.56,-369.33298545969257,0.56,-346.6460697606917,0.56,-327.5359533732104,0.56,-480.6319253096757,0.56,-534.6397611220942,0.56,-511.21990355239666,0.56,-588.406484866342,0.56,-543.0814853010028,0.56,-610.4773138397406,0.56,-663.6655750638635,0.56,-400.96803202261805,0.56,-432.27680509475795,0.56,-314.5409254919378,0.56,-515.0373565044597,0.56,-377.407220982348,0.56,-370.45775976855373,0.56,-452.8128341221568,0.56,-305.72315124791805,0.56,-483.7260166009548,0.56,-472.05744485025093,0.56,-480.45590906631793,0.56,-381.8857347836115,0.56,-390.2350115813938,0.56,-589.7769889833542
